gender,acNo,age,symbol,incumbent,criminal,slNo,minister,alliance,party,profession,image,assets,name,id,education
Male,197,44,Throwing a javelin,False,0,8,,independent,IND,,,₹1.50 L,Dhanasekaran. T,93391,12th Grade (HSC / +2)
Male,197,48,Mike,False,0,9,,independent,IND,,,₹1.20 L,Thiagarajan. O.V,93392,Bachelor's Degree
Male,197,52,Lady finger,False,0,10,,independent,IND,,,₹9.70 L,Thirumoorthy. A,93393,Bachelor's Degree
Female,197,46,Diamond,False,0,11,,independent,IND,,,₹96.52 L,Praveena. S,93394,Bachelor's Degree
Male,197,39,Water melon,False,0,12,,independent,IND,,,"₹14,995",Muthu. N,93395,7th Grade
Female,198,49,Elephant,False,0,1,,others,BSP,,,₹10.00 L,Esakkiammal.M,93396,10th Grade (SSLC)
Female,198,35,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹24.30 L,Gomathi .M,93397,Bachelor's Degree
Male,198,72,Rising sun,False,0,3,,spa,DMK,,,₹16.44 Cr,Maharajan.A,93398,8th Grade
Male,198,66,Two leaves,False,0,4,,nda,AIADMK,,,₹53.02 Cr,Logirajan.A,93399,6th Grade
Male,198,46,Truck,False,0,5,,others,CPIML Red Star,,,₹36.81 L,Irumborai.G,93400,12th Grade (HSC / +2)
Male,198,42,Gas cylinder,False,0,6,,others,PT,,,"₹89,400",Elayaraja.M,93401,10th Grade (SSLC)
Male,198,59,Coconut farm,False,0,7,,ajpk,AIPTMMK,,,₹49.62 L,Chellapandiyan.S,93402,Master's Degree
Male,198,46,Whistle,False,0,8,,tvk,TVK,,,₹29.66 L,Pandi.V,93403,9th Grade
Male,198,29,Camera,False,0,9,,others,TAVK,,,"₹10,000",Mohammed Rukman.M,93404,Diploma / ITI
Male,198,53,Pestle and mortar,False,0,10,,others,VTVTK,,,₹4.57 L,Jeyamurugan.M.P,93405,Diploma / ITI
Male,198,54,Dumbbells,False,0,11,,independent,IND,,,₹1.31 L,Karuppaiya,93406,9th Grade
Male,198,70,Diamond,False,0,12,,independent,IND,,,₹14.61 L,Gopal.S,93407,5th Grade
Male,198,25,Baby walker,False,0,13,,independent,IND,,,"₹35,010",Gopinath.P,93408,Diploma / ITI
Male,198,35,Ship,False,0,14,,independent,IND,,,"₹35,700",Neelakannan.T,93409,10th Grade (SSLC)
Male,198,37,Matchbox,False,0,15,,independent,IND,,,₹52.85 L,Packiaraj.S,93410,Bachelor's Degree
Male,198,35,Cauliflower,False,0,16,,independent,IND,,,"₹95,000",Pandidurai.P,93411,Diploma / ITI
Male,198,45,Brief case,False,0,17,,independent,IND,,,₹5.85 L,Vijayaraj.R,93412,Bachelor's Degree
Male,198,50,Binoculars,False,0,18,,independent,IND,,,"₹47,000",Jagadeesan.P,93413,Diploma / ITI
Male,199,63,Pot,False,0,1,,spa,VCK,,,₹1.21 L,Sakthivel P,93414,Bachelor's Degree
Female,199,43,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹20.77 L,Vimala R,93415,Bachelor's Degree
Male,199,68,Pressure cooker,False,0,3,,nda,AMMK,,,₹16.32 L,Dr Kathirkamu K,93416,Not Specified
Male,199,28,Whistle,False,0,4,,tvk,TVK,,,₹17.75 L,Sabari Iyngaran G,93417,Master's Degree
Male,199,39,Gas cylinder,False,0,5,,others,PT,,,₹10.80 L,Marisamy V,93418,9th Grade
Male,199,39,Scissors,False,0,6,,others,SUCI(C),,,₹1.10 L,Ranjeeth Kumar J,93419,9th Grade
Female,199,25,Kettle,False,0,7,,independent,IND,,,₹5.31 L,Abitha M,93420,12th Grade (HSC / +2)
Male,199,28,Frying pan,False,0,8,,independent,IND,,,₹5.45 L,Kumar S,93421,10th Grade (SSLC)
Male,199,60,Pan,False,0,9,,independent,IND,,,₹1.75 L,Sanmugavel K,91804,5th Grade
Male,199,44,Funnel,False,0,10,,independent,IND,,,"₹12,500",Selvaraj R,93423,5th Grade
Male,199,31,Tea filter,False,0,11,,independent,IND,,,"₹42,806",Palanichamy T,93424,Bachelor's Degree
Male,199,50,Batsman,False,0,12,,independent,IND,,,₹2.95 L,Dr. Mohanraj A.C. (P.T),93425,Not Specified
Male,199,30,Mixee,False,0,13,,independent,IND,,,"₹25,000",Vairamuthu D,93426,Diploma / ITI
Male,200,61,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹1.04 Cr,Kalaiarasu.S,93427,Doctorate (Ph.D / MD)
Male,200,65,Two leaves,False,0,2,,nda,AIADMK,,,₹63.81 Cr,Narayanasamy V.T,93428,Diploma / ITI
Male,200,75,Rising sun,False,0,3,,spa,DMK,,,₹11.97 Cr,Panneerselvam.O,93429,Bachelor's Degree
Male,200,71,Coconut farm,False,0,4,,ajpk,AIPTMMK,,,₹16.89 L,Padmanabhan.N,93430,Master's Degree
Male,200,39,Flag with three stars,False,0,5,,others,CPI(ML),,,₹1.12 L,Dr.Pandikumar.S,93431,Doctorate (Ph.D / MD)
Male,200,38,Whistle,False,0,6,,tvk,TVK,,,₹64.84 L,Prakash.S,93432,Diploma / ITI
Male,200,55,Ring,False,0,7,,others,VTK,,,₹nan,Raja.M,93433,10th Grade (SSLC)
Male,200,47,Gas cylinder,False,0,8,,independent,IND,,,₹32.35 L,Karuppaiah.G,93434,8th Grade
Male,200,37,Jackfruit,False,0,9,,independent,IND,,,"₹50,149",Gowtham.R,93435,Diploma / ITI
Male,200,62,Ship,False,0,10,,independent,IND,,,₹nan,Chandrasekaran.S,93436,12th Grade (HSC / +2)
Male,200,41,Mike,False,0,11,,independent,IND,,,"₹33,225",Saravanakumar.V,93437,10th Grade (SSLC)
Male,200,33,Tea filter,False,0,12,,independent,IND,,,₹1.56 L,Selvamurugan.P,93438,10th Grade (SSLC)
Female,200,35,Diamond,False,0,13,,independent,IND,,,₹67.87 L,Nagananthini.V,93439,Master's Degree
Male,200,61,Bat,False,0,14,,independent,IND,,,₹1.10 Cr,Balasubramani.R,93440,10th Grade (SSLC)
Male,200,46,Nail cutter,False,0,15,,independent,IND,,,₹5.94 L,Velraj.K,93441,Bachelor's Degree
Female,201,57,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹41.42 L,Anbuselvi A,93442,Master's Degree
Male,201,77,Rising sun,False,0,2,,spa,DMK,,,₹158.52 Cr,Eramakrishnan N,93443,Master's Degree
Male,201,75,Two leaves,False,0,3,,nda,AIADMK,,,₹34.41 L,Jakkaiyan S.T.K,93444,Bachelor's Degree
Male,201,35,Gas cylinder,False,0,4,,others,NGPP,,,₹5.59 L,Kathiravan S,93445,Diploma / ITI
Male,201,39,Camera,False,0,5,,others,TAVK,,,"₹5,000",Muthu Bagavathi M,93446,10th Grade (SSLC)
Male,201,50,Whistle,False,0,6,,tvk,TVK,,,₹nan,Jeganathmishra Pla,93447,Bachelor's Degree
Male,201,33,Bucket,False,0,7,,independent,IND,,,₹4.26 L,Ashok Kumar A,93448,12th Grade (HSC / +2)
Male,201,41,Clip,False,0,8,,independent,IND,,,₹3.26 L,Arunkumar A,93449,Bachelor's Degree
Male,201,47,Lady finger,False,0,9,,independent,IND,,,₹5.41 L,Saravanan S.R,93450,12th Grade (HSC / +2)
Male,201,47,Electric pole,False,0,10,,independent,IND,,,₹nan,Subramaniyam L R,93451,Not Specified
Male,201,51,Coconut farm,False,0,11,,independent,IND,,,₹8.22 L,Thasthakeer I,93452,10th Grade (SSLC)
Male,201,50,Football player,False,0,12,,independent,IND,,,₹1.60 Cr,Nanthakumar A,93453,Not Specified
Male,201,35,Ship,False,0,13,,independent,IND,,,₹2.39 L,Balan R,93454,Bachelor's Degree
Male,201,42,Diamond,False,0,14,,independent,IND,,,₹4.23 L,Prakash P,93455,Bachelor's Degree
Male,201,43,Bat,False,0,15,,independent,IND,,,₹1.18 L,Prakash P,93456,Diploma / ITI
Male,201,39,Frying pan,False,0,16,,independent,IND,,,₹2.44 L,Muthuselvam G,93457,12th Grade (HSC / +2)
Male,201,31,Box,False,0,17,,independent,IND,,,"₹86,000",Rajadurai S,93458,10th Grade (SSLC)
Male,201,55,Hand cart,False,0,18,,independent,IND,,,₹73.05 L,Rajamohammed T,93459,10th Grade (SSLC)
Male,201,35,Almirah,False,0,19,,independent,IND,,,₹6.84 L,Vinoth Kumar R,93460,9th Grade
Male,202,33,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹nan,Dr. Karthikeyan. T.E,93461,Bachelor's Degree
Male,202,57,Rising sun,True,0,2,,spa,DMK,,,₹11.47 Cr,Thangapandian. S,93462,6th Grade
Female,202,56,Lotus,False,0,3,,nda,BJP,,,₹14.38 Cr,Priscilla Pandian. J,93463,Doctorate (Ph.D / MD)
Female,202,41,Ganna kisan,False,0,4,,others,RPI (A),,,"₹78,000",Nasrin Banu. T,93464,12th Grade (HSC / +2)
Female,202,38,Gas cylinder,False,0,5,,others,PT,,,₹10.20 L,Ramadevi. T,93465,Bachelor's Degree
Female,202,40,Whistle,False,0,6,,tvk,TVK,,,₹nan,Jegadeshwari. K,93466,Bachelor's Degree
Male,202,28,Coconut farm,False,0,7,,ajpk,AIPTMMK,,,₹15.74 Cr,Harish. A,93467,Bachelor's Degree
Male,202,62,Bricks,False,0,8,,independent,IND,,,₹30.72 Cr,Alagupandian. A,93468,9th Grade
Male,202,32,Diamond,False,0,9,,independent,IND,,,₹1.48 L,Alagumurugan. S,93469,8th Grade
Male,202,43,Electric pole,False,0,10,,independent,IND,,,₹7.27 L,Ganesan. K,93470,Bachelor's Degree
Male,202,59,Razor,False,0,11,,independent,IND,,,"₹50,000",Shanmugachandra Velavan. C.C,93471,10th Grade (SSLC)
Male,202,50,Tiller,False,0,12,,independent,IND,,,"₹84,000",Saravanan. G,93472,Doctorate (Ph.D / MD)
Male,202,34,Television,False,0,13,,independent,IND,,,₹5.18 L,Samuel Raj,93473,12th Grade (HSC / +2)
Male,202,30,Jackfruit,False,0,14,,independent,IND,,,"₹70,000",Selvakumar. A,93474,Bachelor's Degree
Female,202,35,Matchbox,False,0,15,,independent,IND,,,₹19.39 L,Selvi. K,93475,Master's Degree
Male,202,33,Helmet,False,0,16,,independent,IND,,,₹1.02 L,Thangapandi. B,93476,Bachelor's Degree
Male,202,50,Balloon,False,0,17,,independent,IND,,,₹4.03 L,Balamurugan. V,93477,Master's Degree
Male,202,71,Batsman,False,0,18,,independent,IND,,,₹nan,Manmathan. M,93478,10th Grade (SSLC)
Female,202,45,Tube light,False,0,19,,independent,IND,,,₹nan,Muthulakshmi. R,93479,Master's Degree
Male,202,56,Lunch box,False,0,20,,independent,IND,,,₹nan,Murugan. D,93480,5th Grade
Male,202,67,Ring,False,0,21,,independent,IND,,,₹1.10 Cr,Vijendran. G,93481,Doctorate (Ph.D / MD)
Female,202,47,Pressure cooker,False,0,22,,independent,IND,,,₹15.00 L,Jegathishwari. N,93482,5th Grade
Male,203,46,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹13.50 L,Karikalapandiyan.A,93483,Bachelor's Degree
Female,203,44,Two leaves,False,0,2,,nda,AIADMK,,,₹1.59 Cr,Chandraprabha.M,93484,Master's Degree
Male,203,53,Ears of corn and sickle,False,0,3,,spa,CPI,,,₹7.56 L,Mahalingam.P,93485,Bachelor's Degree
Male,203,37,Whistle,False,0,4,,tvk,TVK,,,₹nan,Karthik.A,93486,Master's Degree
Male,203,51,Coconut farm,False,0,5,,ajpk,AIPTMMK,,,₹82.50 L,Chandra.M,93487,Not Specified
Male,203,54,Spanner,False,0,6,,others,NIP,,,₹3.03 L,Varatharajan.A,93488,Bachelor's Degree
Male,203,33,Gas cylinder,False,0,7,,others,PT,,,₹14.17 Cr,Dr. Shyam Krishnasamy,93489,Not Specified
Male,203,31,Boat with man and sail,False,0,8,,independent,IND,,,"₹59,000",Alaguraja T,93490,Bachelor's Degree
Male,203,25,Air conditioner,False,0,9,,independent,IND,,,₹12.20 L,Sudandiradoss.M,93491,Not Specified
Male,203,30,Television,False,0,10,,independent,IND,,,₹9.05 L,Suryaprakash.R,93492,Bachelor's Degree
Female,203,38,Peas,False,0,11,,independent,IND,,,₹nan,Devialakshmi Saranya.K,93493,Not Specified
Female,203,37,Ring,False,0,12,,independent,IND,,,"₹15,184",Pandiyammal.M,93494,Not Specified
Male,203,44,Stethoscope,False,0,13,,independent,IND,,,₹64.50 L,Muthuraj.U,93495,6th Grade
Male,203,47,Mike,False,0,14,,independent,IND,,,"₹42,000",Murugesan.S,93496,10th Grade (SSLC)
Male,204,49,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹2.13 Cr,Anandharaja. D,93497,Bachelor's Degree
Male,204,67,Rising sun,False,0,2,,spa,DMK,,,₹1.91 Cr,Kadarkarairaj. A,93498,10th Grade (SSLC)
Male,204,53,Elephant,False,0,3,,others,BSP,,,₹1.15 Cr,Kamala Vel Selvan. P,93499,Bachelor's Degree
Male,204,65,Lotus,False,0,4,,nda,BJP,,,₹nan,Nainar Nagenthran,93500,Not Specified
Male,204,32,Whistle,False,0,5,,tvk,TVK,,,₹nan,Ajith. M,93501,Master's Degree
Male,204,39,Coconut farm,False,0,6,,ajpk,AIPTMMK,,,₹10.27 L,Esakkiraja. K,93502,Not Specified
Male,204,33,Baby walker,False,0,7,,others,PMTDK,,,₹9.92 L,Thanga Durai. P,93503,10th Grade (SSLC)
Male,204,59,Electric pole,False,0,8,,others,TAMNK,,,₹12.13 L,Muthukannu. C,93504,Bachelor's Degree
Male,204,50,Gas cylinder,False,0,9,,others,PT,,,"₹73,000",Velmurugan. S,93505,10th Grade (SSLC)
Male,204,28,Ring,False,0,10,,independent,IND,,,₹6.84 L,Ajithkumar. S,93506,Bachelor's Degree
Male,204,34,Bat,False,0,11,,independent,IND,,,₹7.25 L,Kaliraj. M,93507,Not Specified
Male,204,52,Ship,False,0,12,,independent,IND,,,"₹58,000",Saravanan. P,93508,Bachelor's Degree
Male,204,53,Mike,False,0,13,,independent,IND,,,"₹49,000",Thanga Mariappan. J,93509,Bachelor's Degree
Female,204,48,Belt,False,0,14,,independent,IND,,,"₹50,000",Narmada Nandhakumar,93510,Master's Degree
Male,204,32,Spanner,False,0,15,,independent,IND,,,₹5.43 L,Mahendran. M,93511,Master's Degree
Male,204,36,Matchbox,False,0,16,,independent,IND,,,₹1.56 L,Maheshkumar. M,93512,Bachelor's Degree
Male,204,47,Diamond,False,0,17,,independent,IND,,,₹1.00 L,Manivasagam.S,93513,Bachelor's Degree
Male,204,35,Gas Stove,False,0,18,,independent,IND,,,₹nan,Mayakkannan. V,93514,Bachelor's Degree
Male,204,37,Battery Torch,False,0,19,,independent,IND,,,₹21.40 L,Mutharasan. M,93515,Master's Degree
Male,204,45,Jackfruit,False,0,20,,independent,IND,,,₹1.12 L,Ramesh Kumar. B,93516,Diploma / ITI
Male,204,67,Sewing machine,False,0,21,,independent,IND,,,₹74.05 L,Vijendran. G,93517,Doctorate (Ph.D / MD)
Male,204,31,Telephone,False,0,22,,independent,IND,,,₹7.32 L,Venkatesan. M,93518,Not Specified
Male,205,67,Hand,True,0,1,,spa,INC,,,₹57.94 Cr,Ashokan G,93519,Bachelor's Degree
Female,205,45,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹30.49 L,Esther Mary Diana A,93520,12th Grade (HSC / +2)
Male,205,32,Elephant,False,0,3,,others,BSP,,,"₹26,450",Suresh K,93521,Bachelor's Degree
Male,205,62,Two leaves,False,0,4,,nda,AIADMK,,,₹3.29 Cr,Rajenthrabhalaji K T,93522,10th Grade (SSLC)
Male,205,70,Coconut farm,False,0,5,,ajpk,AIPTMMK,,,₹4.99 Cr,Ganesan M,93523,9th Grade
Male,205,29,Gas cylinder,False,0,6,,others,PT,,,₹48.50 L,Kanipandi M,93524,7th Grade
Female,205,30,Whistle,False,0,7,,tvk,TVK,,,₹22.58 L,Keerthana S,93525,Master's Degree
Male,205,38,Flag with three stars,False,0,8,,others,CPI(ML),,,₹6.20 L,Chinnadurai Alias Dimitro S,93526,Not Specified
Male,205,57,Matchbox,False,0,9,,independent,IND,,,₹6.42 L,Ganesan S,93527,8th Grade
Male,205,70,Gift pack,False,0,10,,independent,IND,,,₹3.30 L,Ganesan V,93528,Not Specified
Female,205,59,Pen drive,False,0,11,,independent,IND,,,₹12.08 L,Nagalakshmi V,93529,Diploma / ITI
Male,205,43,Bucket,False,0,12,,independent,IND,,,₹1.57 L,Murugan M,93530,9th Grade
Male,205,39,Pressure cooker,False,0,13,,independent,IND,,,₹11.29 L,Ramesh P,93531,Bachelor's Degree
Male,205,33,Camera,False,0,14,,independent,IND,,,₹33.56 L,Venkatesh V,93532,Bachelor's Degree
Male,206,51,Two leaves,False,0,1,,nda,AIADMK,,,₹52.55 Cr,Ganesan V.G,93533,10th Grade (SSLC)
Male,206,27,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹9.84 L,Lakshmanan,93534,Bachelor's Degree
Male,206,35,Nagara,False,0,3,,spa,DMDK,,,₹21.74 Cr,Vijayaprabhakar,93535,Not Specified
Male,206,31,Whistle,False,0,4,,tvk,TVK,,,₹nan,Selvam P,93536,Not Specified
Male,206,57,Gas cylinder,False,0,5,,others,PT,,,₹3.30 L,Balasubramaniam M,90831,3rd Grade
Male,206,54,Battery Torch,False,0,6,,others,NMEK,,,₹2.21 Cr,Rathinaraja S,93538,Master's Degree
Male,206,41,Mike,False,0,7,,others,DMMK,,,"₹17,000",Vikraman N,93539,Doctorate (Ph.D / MD)
Male,206,30,Throwing a javelin,False,0,8,,independent,IND,,,"₹12,500",Amirtha Pandi M.V,93540,12th Grade (HSC / +2)
Male,206,27,Noodles bowl,False,0,9,,independent,IND,,,₹3.39 L,Ajay I,93541,12th Grade (HSC / +2)
Male,206,71,Ring,False,0,10,,independent,IND,,,"₹8,500",Gunasundaram R,93542,Doctorate (Ph.D / MD)
Male,206,68,Diamond,False,0,11,,independent,IND,,,"₹83,744",Gurusamy S,93543,10th Grade (SSLC)
Male,206,29,Ship,False,0,12,,independent,IND,,,"₹21,000",Santhosh Kumar R,93544,Master's Degree
Male,206,48,Bat,False,0,13,,independent,IND,,,₹2.31 L,Subburaj K,93545,8th Grade
Male,206,58,Pressure cooker,False,0,14,,independent,IND,,,₹8.92 L,Muthuvel S,93546,Bachelor's Degree
Male,206,30,Electric pole,False,0,15,,independent,IND,,,₹1.42 L,Ranjith S,93547,Bachelor's Degree
Male,207,76,Rising sun,False,0,1,,spa,DMK,,,₹1.65 Cr,Ramachandran. K.K.S.S.R,93548,10th Grade (SSLC)
Male,207,53,Two leaves,False,0,2,,nda,AIADMK,,,₹nan,Sethupathy. S,93549,Not Specified
Male,207,41,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹45.62 L,Manimaran. G,93550,Diploma / ITI
Male,207,45,Jackfruit,False,0,4,,others,ETMK,,,₹16.78 L,Elango. G,93551,Diploma / ITI
Male,207,41,Baby walker,False,0,5,,others,PMTDK,,,₹41.71 L,Ganesan. V,93552,10th Grade (SSLC)
Male,207,31,Whistle,False,0,6,,tvk,TVK,,,₹20.72 L,Karthik Kumar. K,93553,Diploma / ITI
Male,207,34,Mike,False,0,7,,others,DMMK,,,"₹11,866",Sanjay Gandhi. V,93554,10th Grade (SSLC)
Male,207,47,Coconut farm,False,0,8,,ajpk,AIPTMMK,,,₹13.05 L,Dharmaraj. P,93555,Not Specified
Male,207,51,Gas cylinder,False,0,9,,others,PT,,,₹2.41 L,Ragupathi. K,93556,Bachelor's Degree
Male,207,29,Gift pack,False,0,10,,independent,IND,,,₹nan,Arumugam. V,93557,Diploma / ITI
Male,207,58,Pressure cooker,False,0,11,,independent,IND,,,₹11.31 L,Anandhan. A,93558,8th Grade
Male,207,31,Well,False,0,12,,independent,IND,,,"₹20,000",Karthik. M,93559,5th Grade
Male,207,27,Helmet,False,0,13,,independent,IND,,,₹1.04 L,Advocate Sadhuragiri. M,93560,Bachelor's Degree
Male,207,48,Batsman,False,0,14,,independent,IND,,,₹7.27 L,Chinnasamy. G,93561,6th Grade
Male,207,39,Bucket,False,0,15,,independent,IND,,,"₹51,000",Sundaramahalingam. A,93562,12th Grade (HSC / +2)
Male,207,41,Balloon,False,0,16,,independent,IND,,,₹16.20 L,Sundaramoorthi. S,93563,Not Specified
Male,207,30,Electric pole,False,0,17,,independent,IND,,,"₹20,000",Sureshkumar. K,93564,10th Grade (SSLC)
Male,207,48,Computer,False,0,18,,independent,IND,,,₹60.00 L,Senthilkumar. S,93565,Bachelor's Degree
Male,207,46,Biscuit,False,0,19,,independent,IND,,,₹62.03 L,Palanikumar. M,93566,10th Grade (SSLC)
Male,207,35,Bat,False,0,20,,independent,IND,,,₹28.65 L,Marivel. K,93567,12th Grade (HSC / +2)
Male,207,46,Iron,False,0,21,,independent,IND,,,"₹50,000",Muniyandi. M,93568,5th Grade
Male,207,32,Laptop,False,0,22,,independent,IND,,,₹1.17 L,Ramakrishnan. S,93569,9th Grade
Male,207,48,Matchbox,False,0,23,,independent,IND,,,"₹36,500",Ramamoorthy. G,93570,Master's Degree
Male,207,28,Ring,False,0,24,,independent,IND,,,"₹50,000",Veeraraj. R,93571,5th Grade
Male,207,59,Calculator,False,0,25,,independent,IND,,,₹15.50 L,Venkatesan. P.S,93572,12th Grade (HSC / +2)
Male,208,34,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹nan,Avarangadu Karthik Raja,93573,Master's Degree
Male,208,59,Rising sun,True,0,2,,spa,DMK,,,₹1.55 Cr,Thangam Thenarasu,93574,Bachelor's Degree
Male,208,53,Two leaves,False,0,3,,nda,AIADMK,,,₹10.54 Cr,Rajavarman.M.S.R,93575,10th Grade (SSLC)
Male,208,39,Jackfruit,False,0,4,,others,ETMK,,,₹19.10 L,Kannan.G,93576,Diploma / ITI
Male,208,53,Gas cylinder,False,0,5,,others,PT,,,₹1.12 L,Gunasekaran.G,93577,8th Grade
Male,208,35,Whistle,False,0,6,,tvk,TVK,,,₹21.37 L,Samayan.S,93578,6th Grade
Male,208,63,Coconut farm,False,0,7,,ajpk,AIPTMMK,,,₹22.74 L,Murugesapandian.T,93579,12th Grade (HSC / +2)
Male,208,49,Camera,False,0,8,,others,TAVK,,,₹58.05 L,Rajkumar.D,93580,9th Grade
Male,208,63,Bricks,False,0,9,,others,ASP,,,₹24.30 L,Vellaisamy.P,93581,5th Grade
Male,208,28,Electric pole,False,0,10,,independent,IND,,,₹2.02 L,Aravinthasamy.J,93582,Diploma / ITI
Male,208,55,Swing,False,0,11,,independent,IND,,,₹nan,Kalimuthu.S,93583,10th Grade (SSLC)
Male,208,63,Tennis racket & ball,False,0,12,,independent,IND,,,₹88.82 L,Gurusamy.T,93584,6th Grade
Male,208,45,Refrigerator,False,0,13,,independent,IND,,,₹nan,Chenna Kesavan.P,93585,7th Grade
Male,208,81,CCTV Camera,False,0,14,,independent,IND,,,"₹39,908",Sethuramalingam.S,93586,10th Grade (SSLC)
Male,208,42,Helmet,False,0,15,,independent,IND,,,₹17.55 L,Advocate Thangapandian,93587,Bachelor's Degree
Male,208,45,Balloon,False,0,16,,independent,IND,,,₹5.51 L,Nallamaruthu.K,93588,10th Grade (SSLC)
Male,208,52,Door bell,False,0,17,,independent,IND,,,"₹57,000",Palaniyandi.M,93589,12th Grade (HSC / +2)
Male,208,43,Telephone,False,0,18,,independent,IND,,,₹2.20 L,Malai Alagu.M,93590,Bachelor's Degree
Male,208,49,Capsicum,False,0,19,,independent,IND,,,₹1.53 L,Marimuthu.M,93591,5th Grade
Male,208,51,Flute,False,0,20,,independent,IND,,,₹14.28 L,Marnadu.M,93592,8th Grade
Male,208,49,Coat,False,0,21,,independent,IND,,,₹1.20 L,Muniyasamy.R,93593,8th Grade
Male,208,64,Chain,False,0,22,,independent,IND,,,₹6.02 L,Rajangam.C,93594,10th Grade (SSLC)
Female,208,39,Lighter,False,0,23,,independent,IND,,,"₹15,000",Jeyachitra,93595,10th Grade (SSLC)
Female,209,38,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹56.60 L,Ezhil Elavarasi. R,93596,Bachelor's Degree
Male,209,40,Rising sun,False,0,2,,spa,DMK,,,₹79.42 L,Advocate. Kathiravan. K.K,93597,Bachelor's Degree
Male,209,69,Two leaves,False,0,3,,nda,AIADMK,,,₹5.58 Cr,Dr. Muthiah. S,93598,Not Specified
Female,209,42,Coconut farm,False,0,4,,ajpk,AIPTMMK,,,₹11.72 L,Amirtha. M,93599,Bachelor's Degree
Male,209,46,Gas cylinder,False,0,5,,others,PT,,,₹21.20 L,Rathina Prakash. K,93600,Bachelor's Degree
Male,209,48,Whistle,False,0,6,,tvk,TVK,,,₹45.12 L,Gopirajan. G,93601,Master's Degree
Male,209,32,Diamond,False,0,7,,independent,IND,,,"₹50,000",Kathiravan. R,93602,Bachelor's Degree
Male,209,35,Gramophone,False,0,8,,independent,IND,,,"₹86,000",Karthik Vani. B,93603,12th Grade (HSC / +2)
Male,209,69,Pen drive,False,0,9,,independent,IND,,,"₹13,000",Muththiah. M,93604,Primary (Up to 4th)
Male,209,29,Dish antenna,False,0,10,,independent,IND,,,"₹50,000",Radha Krishnan. G,93605,Bachelor's Degree
Male,209,45,Kettle,False,0,11,,independent,IND,,,"₹50,000",Raja. M,93606,Master's Degree
Male,209,37,Ship,False,0,12,,independent,IND,,,"₹1,040",Raju. A,93607,Diploma / ITI
Male,210,40,Hand,True,0,1,,spa,INC,,,₹3.21 Cr,Rm. Karumanickam,93608,Bachelor's Degree
Female,210,49,Two leaves,False,0,2,,nda,AIADMK,,,₹6.20 Cr,M.Keerthika,93609,Master's Degree
Male,210,32,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹4.83 L,N Premnath,93610,Bachelor's Degree
Male,210,61,Elephant,False,0,4,,others,BSP,,,₹nan,A Muthusamy,93611,Bachelor's Degree
Male,210,37,Television,False,0,5,,others,IDMK,,,₹1.08 L,R Ilaiyaraja,93612,Primary (Up to 4th)
Male,210,40,Camera,False,0,6,,others,TAVK,,,₹13.22 L,K Kaleeswaran,93613,8th Grade
Male,210,49,Lion,False,0,7,,others,AIFB,,,₹31.32 L,S Suresh Kasini Venthan,93614,10th Grade (SSLC)
Male,210,66,Gas cylinder,False,0,8,,others,PT,,,₹21.44 L,S.Balusamy,93615,10th Grade (SSLC)
Male,210,33,Whistle,False,0,9,,tvk,TVK,,,₹nan,Rajeev,93616,Bachelor's Degree
Male,210,42,Matchbox,False,0,10,,independent,IND,,,₹14.35 L,Ms Abdul Bakki,93617,7th Grade
Male,210,81,Almirah,False,0,11,,independent,IND,,,₹12.66 L,Alla Pichai,93618,Bachelor's Degree
Male,210,47,Ship,False,0,12,,independent,IND,,,₹3.03 L,Alagarsamy Pandian,93619,10th Grade (SSLC)
Male,210,70,Balloon,False,0,13,,independent,IND,,,₹7.43 L,N Anbu Bagurudeen,93620,7th Grade
Male,210,45,Black board,False,0,14,,independent,IND,,,₹1.00 L,Sakthik Kumar,93621,12th Grade (HSC / +2)
