constituency,party,slNo,criminal,incumbent,symbol,name,gender,id,education,age,image,profession,assets,minister,alliance,acNo
Singanallur,IND,25,0,False,Jackfruit,Rajkumar.M,Male,92192,10th Grade (SSLC),45,,,"₹90,000",,independent,121
Singanallur,IND,26,0,False,Bangles,Vasanthi,Female,92193,10th Grade (SSLC),45,,,₹4.30 L,,independent,121
Singanallur,IND,27,0,False,Bricks,Vijayakumar,Male,92194,8th Grade,61,,,"₹16,000",,independent,121
Singanallur,IND,28,0,False,Mike,Janani.D,Female,92195,Master's Degree,26,,,₹5.43 L,,independent,121
Kinathukadavu,DMK,1,0,False,Rising sun,Sabari Karthikeyan K.V.K.S,Male,92196,Master's Degree,46,,,₹62.58 Cr,,spa,122
Kinathukadavu,AIADMK,2,0,True,Two leaves,Damodaran S,Male,92197,10th Grade (SSLC),75,,,₹1.04 Cr,,nda,122
Kinathukadavu,NTK,3,0,False,Farmer Carrying Plough,Banupriya M,Female,92198,Bachelor's Degree,42,,,₹16.77 L,,ntk,122
Kinathukadavu,GPI,4,0,False,Lady finger,Mariyappan R,Male,92199,Not Specified,48,,,"₹24,720",,others,122
Kinathukadavu,TVK,5,0,False,Whistle,Vignesh K,Male,92200,Bachelor's Degree,38,,,₹3.86 Cr,,tvk,122
Pollachi,BSP,1,0,False,Elephant,C.M.Aruchamy,Male,92201,6th Grade,60,,,₹15.40 L,,others,123
Pollachi,NTK,2,0,False,Farmer Carrying Plough,N.Senthil Kumar,Male,92202,Master's Degree,51,,,₹7.65 Cr,,ntk,123
Pollachi,DMK,3,0,False,Rising sun,K.Nithyanandhan,Male,92203,Bachelor's Degree,54,,,₹16.70 Cr,,spa,123
Pollachi,AIADMK,4,0,True,Two leaves,Pollachi V.Jayaraman,Male,92204,Not Specified,72,,,₹85.11 Cr,,nda,123
Pollachi,TVK,5,0,False,Whistle,G.Ramanathan,Male,92205,Bachelor's Degree,33,,,₹1.35 Cr,,tvk,123
Pollachi,IND,6,0,False,Throwing a javelin,V.Karthikeyan,Male,92206,Bachelor's Degree,30,,,"₹82,018",,independent,123
Pollachi,IND,7,0,False,Bench,P.Nagaraj,Male,92207,10th Grade (SSLC),70,,,₹2.15 L,,independent,123
Pollachi,IND,8,0,False,Socks,T.Nithyanantham,Male,92208,10th Grade (SSLC),34,,,₹8.20 L,,independent,123
Pollachi,IND,9,0,False,Shutter,K.Nithyanandan,Male,92209,Not Specified,51,,,₹nan,,independent,123
Pollachi,IND,10,0,False,Dolli,M.Jayaprathap,Male,92210,Bachelor's Degree,32,,,₹4.80 L,,independent,123
Pollachi,IND,11,0,False,Tennis racket & ball,S.Jeyaram,Male,92211,12th Grade (HSC / +2),38,,,₹2.86 L,,independent,123
Pollachi,IND,12,0,False,Tea filter,M.Jayaram,Male,92212,12th Grade (HSC / +2),44,,,₹7.69 L,,independent,123
Pollachi,IND,13,0,False,CCTV Camera,M.Jayaraman,Male,92213,Bachelor's Degree,32,,,₹4.80 L,,independent,123
Valparai,NTK,1,0,False,Farmer Carrying Plough,Umadevi. P,Female,92214,Master's Degree,29,,,₹6.29 L,,ntk,124
Valparai,DMK,2,0,False,Rising sun,Kutty (Alias) Sudhakar. A,Male,92215,12th Grade (HSC / +2),49,,,₹14.08 L,,spa,124
Valparai,AIADMK,3,0,False,Two leaves,Lekshmana Singh. D,Male,92216,12th Grade (HSC / +2),57,,,₹1.05 Cr,,nda,124
Valparai,TVK,4,0,False,Whistle,Dr. Sridharan. A,Male,92217,Doctorate (Ph.D / MD),69,,,₹10.08 Cr,,tvk,124
Valparai,IND,5,0,False,Bat,Perumal. K,Male,92218,Not Specified,30,,,₹1.37 L,,independent,124
Valparai,IND,6,0,False,Electric pole,Lakshmi. N,Female,92219,Not Specified,44,,,₹1.24 L,,independent,124
Udumalaipettai,AIADMK,1,0,False,Two leaves,Radhakrishnan K,Male,92220,Bachelor's Degree,60,,,₹35.21 L,,nda,125
Udumalaipettai,NTK,2,0,False,Farmer Carrying Plough,Ram Kumar M,Male,92221,Bachelor's Degree,30,,,₹4.63 L,,ntk,125
Udumalaipettai,DMK,3,0,False,Rising sun,Jayakumar M,Male,92222,Master's Degree,50,,,₹63.13 L,,spa,125
Udumalaipettai,TVK,4,0,False,Whistle,Sankar K,Male,92223,Primary (Up to 4th),50,,,₹26.29 L,,tvk,125
Udumalaipettai,IND,5,0,False,Battery Torch,Umar Ali D,Male,92224,Not Specified,58,,,₹20.40 L,,independent,125
Udumalaipettai,IND,6,0,False,Electric pole,Elsy C,Female,92225,Diploma / ITI,66,,,₹2.37 L,,independent,125
Udumalaipettai,IND,7,0,False,Coconut farm,Ganesh S,Male,92226,8th Grade,31,,,"₹11,001",,independent,125
Udumalaipettai,IND,8,0,False,Bat,Kalimuthu S,Male,92227,Diploma / ITI,37,,,₹33.02 L,,independent,125
Udumalaipettai,IND,9,0,False,Pen nib with seven rays,Padmendraprakash A,Male,92228,8th Grade,48,,,"₹67,950",,independent,125
Udumalaipettai,IND,10,0,False,Ring,Mahendran A,Male,92229,8th Grade,34,,,"₹11,009",,independent,125
Udumalaipettai,IND,11,0,False,Letter box,Ramasamy S,Male,92230,12th Grade (HSC / +2),67,,,₹28.50 L,,independent,125
Madathukulam,NTK,1,0,False,Farmer Carrying Plough,M Radhamani,Female,92231,Bachelor's Degree,38,,,₹55.39 L,,ntk,126
Madathukulam,DMK,2,0,False,Rising sun,R Jayaramakrishnan,Male,92232,Bachelor's Degree,59,,,₹2.64 Cr,,spa,126
Madathukulam,AMMK,3,0,False,Pressure cooker,C Shanmugavelu,Male,92233,Master's Degree,76,,,₹87.46 L,,nda,126
Madathukulam,PT,4,0,False,Gas cylinder,Ak Senthilkumar,Male,92234,Bachelor's Degree,54,,,"₹49,743",,others,126
Madathukulam,TVK,5,0,False,Whistle,R Thirumalai,Male,92235,Bachelor's Degree,33,,,₹14.65 L,,tvk,126
Madathukulam,IND,6,0,False,Camera,M Ahamed Ali,Male,92236,Diploma / ITI,46,,,₹5.35 L,,independent,126
Madathukulam,IND,7,0,False,Pestle and mortar,A Shanmugavel,Male,92237,6th Grade,60,,,₹13.91 L,,independent,126
Madathukulam,IND,8,0,False,Noodles bowl,K Shanmugavel,Male,92238,10th Grade (SSLC),37,,,₹69.59 L,,independent,126
Madathukulam,IND,9,0,False,Kettle,S Shanmugavel,Male,92239,Not Specified,52,,,₹5.12 L,,independent,126
Madathukulam,IND,10,0,False,Diamond,M Shanugavel,Male,92240,9th Grade,45,,,₹7.84 L,,independent,126
Madathukulam,IND,11,0,False,Ring,P Thangaraj,Male,92241,Primary (Up to 4th),51,,,₹nan,,independent,126
Madathukulam,IND,12,0,False,Electric pole,Sp Mahendran,Male,92242,Master's Degree,39,,,₹19.91 L,,independent,126
Madathukulam,IND,13,0,False,Telephone,K Vadivazhagan Balaji,Male,92243,Master's Degree,38,,,₹nan,,independent,126
Palani,BSP,1,0,False,Elephant,Nachimuthu. S,Male,92244,10th Grade (SSLC),50,,,₹23.42 L,,others,127
Palani,CPI(M),2,0,False,Hammer Sickle and Star,Pandi. N,Male,92245,10th Grade (SSLC),68,,,₹1.43 L,,spa,127
Palani,NTK,3,0,False,Farmer Carrying Plough,Murugeswari. B,Female,92246,Not Specified,27,,,₹nan,,ntk,127
Palani,AIADMK,4,0,False,Two leaves,Ravimanoharan. K,Male,92247,Diploma / ITI,57,,,₹nan,,nda,127
Palani,TVK,5,0,False,Whistle,Dr. Praveen Kumar. M,Male,92248,Doctorate (Ph.D / MD),40,,,₹1.80 Cr,,tvk,127
Palani,RSD (R),6,0,False,Ring,Ramamoorthi. G,Male,92249,Diploma / ITI,50,,,₹6.76 Cr,,others,127
Palani,PT,7,0,False,Gas cylinder,Vaykkaldurai. K,Male,92250,10th Grade (SSLC),47,,,₹18.71 L,,others,127
Palani,IND,8,0,False,Computer,Ashokkumar. G,Male,92251,Bachelor's Degree,32,,,₹2.19 Cr,,independent,127
Palani,IND,9,0,False,Dish antenna,Anbarasu. R,Male,92252,10th Grade (SSLC),46,,,₹4.01 L,,independent,127
Palani,IND,10,0,False,Coconut farm,Thannasiappan. P,Male,92253,Not Specified,64,,,₹5.50 L,,independent,127
Palani,IND,11,0,False,Sewing machine,Thirumalaisamy. B,Male,92254,10th Grade (SSLC),51,,,₹17.98 L,,independent,127
Palani,IND,12,0,False,Electric pole,Balachandran. M,Male,92255,Diploma / ITI,47,,,₹19.24 L,,independent,127
Palani,IND,13,0,False,Bat,Praveenkumar. R,Male,92256,Bachelor's Degree,29,,,"₹54,020",,independent,127
Palani,IND,14,0,False,Bead necklace,Madheswari. R,Female,92257,5th Grade,45,,,₹16.91 L,,independent,127
Palani,IND,15,0,False,Pen nib with seven rays,Jayakumar. T,Male,92258,Bachelor's Degree,29,,,₹1.20 L,,independent,127
Oddanchatram,DMK,1,0,True,Rising sun,Sakkarapani. R,Male,92259,Bachelor's Degree,64,,,₹5.41 Cr,,spa,128
Oddanchatram,BSP,2,0,False,Elephant,Murugaraj. P,Male,92260,10th Grade (SSLC),41,,,"₹30,803",,others,128
Oddanchatram,NTK,3,0,False,Farmer Carrying Plough,Ragupathi. P,Male,92261,Master's Degree,56,,,₹35.41 L,,ntk,128
Oddanchatram,BJP,4,0,False,Lotus,Vidiyal S.Sekar,Male,92262,Master's Degree,59,,,₹99.97 L,,nda,128
Oddanchatram,TVK,5,0,False,Whistle,Mohan. S,Male,92263,Diploma / ITI,46,,,₹1.59 Cr,,tvk,128
Oddanchatram,IND,6,0,False,Pen nib with seven rays,Alagiyannan. A,Male,92264,8th Grade,60,,,₹1.32 Cr,,independent,128
Oddanchatram,IND,7,0,False,Gas cylinder,Arumugam. M,Male,92265,6th Grade,59,,,"₹66,000",,independent,128
Oddanchatram,IND,8,0,False,Cauliflower,Ananthraj. T,Male,92266,12th Grade (HSC / +2),40,,,₹3.78 L,,independent,128
Oddanchatram,IND,9,0,False,Sitar,Kumarrathinam. M,Male,92267,Master's Degree,55,,,"₹11,826",,independent,128
Oddanchatram,IND,10,0,False,Cake,Chellamuthu. K,Male,92268,Bachelor's Degree,61,,,₹32.05 L,,independent,128
Oddanchatram,IND,11,0,False,Trumpet,Nagul Prakash. A,Male,92269,Bachelor's Degree,32,,,₹3.70 L,,independent,128
Oddanchatram,IND,12,0,False,Diamond,Prabaharan. M,Male,92270,Bachelor's Degree,35,,,₹23.45 L,,independent,128
Oddanchatram,IND,13,0,False,Coconut farm,Manikannan. A,Male,92271,Bachelor's Degree,26,,,₹1.42 L,,independent,128
Oddanchatram,IND,14,0,False,Computer,Raghunath. K,Male,92272,Bachelor's Degree,29,,,₹4.50 L,,independent,128
Athoor,BSP,1,0,False,Elephant,S.Karthigaiselvan,Male,92273,Bachelor's Degree,30,,,"₹41,000",,others,129
Athoor,NTK,2,0,False,Farmer Carrying Plough,Dr. A.Simon Justin,Male,92274,Doctorate (Ph.D / MD),44,,,"₹57,764",,ntk,129
Athoor,DMK,3,0,False,Rising sun,I.Periasamy,Male,92275,Bachelor's Degree,73,,,₹2.81 Cr,,spa,129
Athoor,AIADMK,4,0,False,Two leaves,A.Viswanathan,Male,92276,Bachelor's Degree,72,,,₹1.99 Cr,,nda,129
Athoor,TVK,5,0,False,Whistle,N.Kalaiselvi,Female,92277,Not Specified,50,,,₹83.52 L,,tvk,129
Athoor,NMK,6,0,False,Pen nib with seven rays,D.Sankar,Male,91973,10th Grade (SSLC),42,,,₹14.25 L,,others,129
Athoor,AJPK,7,0,False,Pressure cooker,M.K.Nagendran,Male,92279,7th Grade,56,,,₹4.44 Cr,,ajpk,129
Athoor,TAVK,8,0,False,Camera,S.Bala Murugan,Male,92280,8th Grade,35,,,₹11.97 L,,others,129
Athoor,PT,9,0,False,Gas cylinder,K.Jayaprakash,Male,92281,10th Grade (SSLC),41,,,₹9.85 L,,others,129
Athoor,IND,10,0,False,Coconut farm,K.Kathiresan,Male,92282,Master's Degree,48,,,₹40.20 L,,independent,129
Athoor,IND,11,0,False,Air conditioner,D.Nagaraj,Male,92283,Not Specified,46,,,"₹37,760",,independent,129
Athoor,IND,12,0,False,Bat,M.Periyasamy,Male,92284,10th Grade (SSLC),47,,,"₹3,000",,independent,129
Athoor,IND,13,0,False,Truck,P.Manivel,Male,92285,Master's Degree,44,,,"₹10,000",,independent,129
Athoor,IND,14,0,False,Cot,K.Visvanathan,Male,92286,Not Specified,62,,,"₹29,810",,independent,129
Athoor,IND,15,0,False,Electric pole,K.Velmurugan,Male,92287,Not Specified,47,,,"₹34,750",,independent,129
Nilakkottai,NTK,1,0,False,Farmer Carrying Plough,D.Kailai Rajan,Male,92288,Not Specified,74,,,₹52.16 L,,ntk,130
Nilakkottai,AIADMK,2,0,True,Two leaves,S.Thenmozhi,Female,92289,12th Grade (HSC / +2),64,,,₹3.22 Cr,,nda,130
Nilakkottai,DMK,3,0,False,Rising sun,S.Nagajothi,Female,92290,Bachelor's Degree,42,,,₹1.78 Cr,,spa,130
Nilakkottai,BSP,4,0,False,Elephant,Rajalakshmi.M,Female,92291,Not Specified,34,,,₹24.21 L,,others,130
Nilakkottai,TVK,5,0,False,Whistle,R.Ayyanar,Male,92292,Master's Degree,38,,,₹3.67 L,,tvk,130
Nilakkottai,AIPTMMK,6,0,False,Coconut farm,G.Anbalagan,Male,92293,Doctorate (Ph.D / MD),74,,,₹91.00 L,,ajpk,130
Nilakkottai,PT,7,0,False,Gas cylinder,P.Sankar,Male,92294,Master's Degree,46,,,₹3.32 L,,others,130
Nilakkottai,RPI(A),8,0,False,Ganna kisan,P.Selvam,Male,92295,Bachelor's Degree,45,,,₹7.00 L,,others,130
Nilakkottai,IND,9,0,False,Sitar,A.Alappan,Male,92296,Master's Degree,44,,,"₹50,000",,independent,130
Nilakkottai,IND,10,0,False,Electric pole,S.Karuppaiah,Male,92297,Bachelor's Degree,45,,,₹2.46 L,,independent,130
Nilakkottai,IND,11,0,False,Iron,Chellam,Male,92298,Not Specified,71,,,₹13.10 L,,independent,130
Nilakkottai,IND,12,0,False,Television,N.Perumal,Male,92299,10th Grade (SSLC),73,,,₹9.94 L,,independent,130
Nilakkottai,IND,13,0,False,Peas,P.Manikandan,Male,92300,Not Specified,46,,,"₹32,744",,independent,130
Nilakkottai,IND,14,0,False,Ring,M.Manoharan,Male,92301,Not Specified,61,,,₹51.69 L,,independent,130
Nilakkottai,IND,15,0,False,Pen nib with seven rays,M.Vijayapandian,Male,92302,10th Grade (SSLC),26,,,"₹55,000",,independent,130
Natham,NTK,1,0,False,Farmer Carrying Plough,Alagammal A,Female,92303,Bachelor's Degree,36,,,₹3.08 L,,ntk,131
Natham,DMK,2,0,False,Rising sun,Selvakumar K,Male,92304,Bachelor's Degree,46,,,₹nan,,spa,131
Natham,AIADMK,3,0,True,Two leaves,Natham R Viswanathan,Male,92305,Bachelor's Degree,76,,,₹nan,,nda,131
Natham,TAVK,4,0,False,Camera,Alex S,Male,92306,6th Grade,43,,,"₹30,000",,others,131
Natham,TVK,5,0,False,Whistle,Ramesh L N,Male,92307,Master's Degree,47,,,₹1.45 Cr,,tvk,131
Natham,AJPK,6,0,False,Gas cylinder,Rajasekaran P,Male,92308,Diploma / ITI,27,,,₹1.31 L,,ajpk,131
Natham,PT,7,0,False,Box,Vijayakumar S,Male,92309,Bachelor's Degree,31,,,₹4.35 L,,others,131
Natham,IND,8,0,False,Diamond,Gopal R,Male,92310,10th Grade (SSLC),49,,,"₹40,000",,independent,131
Natham,IND,9,0,False,Bat,Satham Usain M,Male,92311,12th Grade (HSC / +2),30,,,"₹48,883",,independent,131
Natham,IND,10,0,False,Balloon,Sundar C,Male,92312,12th Grade (HSC / +2),45,,,₹4.40 L,,independent,131
Natham,IND,11,0,False,Dish antenna,Dhandabani K,Male,92313,10th Grade (SSLC),54,,,₹3.85 L,,independent,131
Natham,IND,12,0,False,Flute,Tamilselvan C,Male,92314,Bachelor's Degree,43,,,₹1.00 L,,independent,131
Natham,IND,13,0,False,Road roller,Manikandan V,Male,92315,10th Grade (SSLC),49,,,"₹2,057",,independent,131
Natham,IND,14,0,False,Cot,Maria Arockiam S,Male,92316,6th Grade,57,,,"₹84,288",,independent,131
Natham,IND,15,0,False,Black board,Murugan K,Male,92317,10th Grade (SSLC),44,,,₹8.85 L,,independent,131
Natham,IND,16,0,False,Television,Murugesan C,Male,92318,Bachelor's Degree,48,,,₹2.80 L,,independent,131
Natham,IND,17,0,False,Laptop,Rama Janarthanan S,Male,92319,Master's Degree,45,,,₹32.71 L,,independent,131
Natham,IND,18,0,False,Water tank,Vadivel K,Male,92320,10th Grade (SSLC),46,,,₹7.78 L,,independent,131
Natham,IND,19,0,False,Bucket,Vijayakumar S,Male,92321,Bachelor's Degree,31,,,₹4.35 L,,independent,131
Natham,IND,20,0,False,Computer,Venkatesan G,Male,92322,Not Specified,54,,,₹14.46 L,,independent,131
Natham,IND,21,0,False,Cauliflower,Venkatesh P,Male,92323,10th Grade (SSLC),34,,,"₹34,000",,independent,131
Dindigul,AIADMK,1,0,True,Two leaves,Sreenivasan. C,Male,92324,Master's Degree,78,,,₹46.07 L,,nda,132
Dindigul,DMK,2,0,False,Rising sun,Senthilkumar. I.P,Male,92325,Master's Degree,47,,,₹6.05 Cr,,spa,132
Dindigul,NTK,3,0,False,Farmer Carrying Plough,Mutharasi. S,Female,92326,Master's Degree,35,,,₹4.58 L,,ntk,132
Dindigul,RSD (R),4,0,False,Ring,Gopi Krishnan Pillai. S,Male,92327,5th Grade,58,,,₹2.80 L,,others,132
Dindigul,TAVK,5,0,False,Camera,Sheik Bareeth.B,Male,92328,9th Grade,38,,,₹16.57 L,,others,132
Dindigul,TVK,6,0,False,Whistle,Nazeer Raja. G,Male,92329,10th Grade (SSLC),49,,,₹1.16 Cr,,tvk,132
Dindigul,PT,7,0,False,Gas cylinder,Pradeep. M,Male,92330,10th Grade (SSLC),34,,,₹36.95 L,,others,132
Dindigul,AIPTMMK,8,0,False,Coconut farm,Ramuthevar. P,Male,92331,5th Grade,69,,,₹2.21 Cr,,ajpk,132
Dindigul,IND,9,0,False,Diamond,Anis Babu. M,Male,92332,9th Grade,42,,,"₹30,000",,independent,132
Dindigul,IND,10,0,False,Balloon,Arockia Dass. J,Male,92333,Master's Degree,42,,,₹8.75 L,,independent,132
Dindigul,IND,11,0,False,Computer,Umar Ali. R,Male,92334,7th Grade,36,,,"₹21,801",,independent,132
Dindigul,IND,12,0,False,Batsman,Ganesh Perumal. D,Male,92335,Bachelor's Degree,27,,,"₹5,080",,independent,132
Dindigul,IND,13,0,False,Laptop,Karmegam. R,Male,92336,Diploma / ITI,52,,,₹56.77 L,,independent,132
Dindigul,IND,14,0,False,Truck,Saranya. M,Female,92337,Master's Degree,33,,,₹49.56 L,,independent,132
Dindigul,IND,15,0,False,Battery Torch,Seenivasan. P,Male,92338,6th Grade,35,,,₹nan,,independent,132
Dindigul,IND,16,0,False,Socks,Selvadhayanithi. M,Male,92339,12th Grade (HSC / +2),29,,,"₹29,960",,independent,132
Dindigul,IND,17,0,False,Road roller,Nagaraj. N,Male,92340,Master's Degree,41,,,₹9.26 L,,independent,132
Dindigul,IND,18,0,False,Pencil box,Babu. S,Male,92341,Bachelor's Degree,60,,,₹41.52 L,,independent,132
Dindigul,IND,19,0,False,Belt,Muniyappan. M,Male,92342,8th Grade,40,,,₹9.64 L,,independent,132
Dindigul,IND,20,0,False,Bat,Rajendran. G,Male,92343,Master's Degree,61,,,₹9.61 L,,independent,132
Vedasandur,NTK,1,0,False,Farmer Carrying Plough,Khaja Hussain Ahamed. A,Male,92344,Master's Degree,27,,,₹nan,,ntk,133
Vedasandur,DMK,2,0,False,Rising sun,Saminathan. T,Male,92345,Bachelor's Degree,56,,,₹8.27 Cr,,spa,133
Vedasandur,AIADMK,3,0,False,Two leaves,Paramasivam. V.P.B,Male,92346,Doctorate (Ph.D / MD),45,,,₹73.41 L,,nda,133
Vedasandur,TVK,4,0,False,Whistle,Dr.Nakajothi. N,Female,92347,Master's Degree,49,,,₹64.73 L,,tvk,133
Vedasandur,SMNK,5,0,False,Walking stick,Boomiraj. K,Male,92348,Bachelor's Degree,30,,,"₹25,000",,others,133
Vedasandur,TAVK,6,0,False,Camera,Ramesh. T,Male,92349,9th Grade,33,,,₹6.02 L,,others,133
Vedasandur,CPI(ML),7,0,False,Flag with three stars,Ravi. R,Male,92350,10th Grade (SSLC),44,,,₹1.27 L,,others,133
Vedasandur,IND,8,0,False,Bat,Suresh. B,Male,92351,Bachelor's Degree,32,,,"₹99,279",,independent,133
Vedasandur,IND,9,0,False,Computer,Selvaraj. V,Male,92352,10th Grade (SSLC),55,,,"₹25,000",,independent,133
Vedasandur,IND,10,0,False,Gift pack,Dhivakar. A,Male,92353,Bachelor's Degree,27,,,₹5.82 L,,independent,133
Vedasandur,IND,11,0,False,Box,Natchimuthu. R,Male,92354,10th Grade (SSLC),40,,,₹10.50 L,,independent,133
Vedasandur,IND,12,0,False,Pressure cooker,Manikandaprabhu. N C,Male,92355,Master's Degree,25,,,₹7.18 L,,independent,133
Vedasandur,IND,13,0,False,Jackfruit,Maneeshankar. M.G,Male,92356,Not Specified,51,,,₹nan,,independent,133
Vedasandur,IND,14,0,False,Table,Marimuthu. S,Male,92357,Diploma / ITI,31,,,₹5.52 L,,independent,133
Vedasandur,IND,15,0,False,Diamond,Murugan. V,Male,92358,Doctorate (Ph.D / MD),53,,,₹13.92 L,,independent,133
Aravakurichi,DMK,1,0,True,Rising sun,Elango R,Male,92359,Bachelor's Degree,55,,,₹87.93 L,,spa,134
Aravakurichi,BSP,2,0,False,Elephant,Suganya S,Female,92360,Master's Degree,32,,,₹5.28 L,,others,134
Aravakurichi,AIADMK,3,0,False,Two leaves,Selvakumar K,Male,92361,Bachelor's Degree,41,,,₹63.13 L,,nda,134
Aravakurichi,NTK,4,0,False,Farmer Carrying Plough,Naren S,Male,92362,Not Specified,28,,,₹21.15 L,,ntk,134
Aravakurichi,AIPTMMK,5,0,False,Coconut farm,Asiya Begum,Female,92363,Not Specified,55,,,₹4.85 L,,ajpk,134
Aravakurichi,TVK,6,0,False,Whistle,Karthikeyan P,Male,92364,9th Grade,57,,,₹1.46 Cr,,tvk,134
Aravakurichi,VKK,7,0,False,Gas cylinder,Sakthivel R,Male,92365,10th Grade (SSLC),43,,,₹57.49 L,,others,134
Aravakurichi,TAVK,8,0,False,Camera,Ravi Ag,Male,92366,12th Grade (HSC / +2),56,,,₹15.11 L,,others,134
Aravakurichi,IND,9,0,False,Road roller,Arasumani G,Male,92367,Bachelor's Degree,37,,,₹1.28 L,,independent,134
Aravakurichi,IND,10,0,False,Bench,Arivalagan M,Male,92368,Not Specified,67,,,₹nan,,independent,134
Aravakurichi,IND,11,0,False,Flute,Kathiresan M,Male,92369,Bachelor's Degree,29,,,₹2.86 L,,independent,134
Aravakurichi,IND,12,0,False,Scissors,Kaviyarasu T,Male,92370,Bachelor's Degree,29,,,₹5.65 L,,independent,134
Aravakurichi,IND,13,0,False,Cauliflower,Kirubananth S,Male,92371,Bachelor's Degree,36,,,₹5.99 L,,independent,134
Aravakurichi,IND,14,0,False,Head phone,Silambarasan P,Male,92372,Master's Degree,39,,,₹10.60 L,,independent,134
Aravakurichi,IND,15,0,False,Pen drive,Sivalingam T,Male,92373,Bachelor's Degree,37,,,₹16.55 L,,independent,134
Aravakurichi,IND,16,0,False,Calculator,Sowmiya R,Female,92374,Bachelor's Degree,43,,,₹8.64 L,,independent,134
Aravakurichi,IND,17,0,False,Football player,Tamilarasan M,Male,92375,Bachelor's Degree,26,,,"₹68,222",,independent,134
Aravakurichi,IND,18,0,False,Diamond,Natarajan P,Male,92376,10th Grade (SSLC),54,,,₹5.34 L,,independent,134
Aravakurichi,IND,19,0,False,Black board,Narendrakumar G,Male,92377,Bachelor's Degree,30,,,"₹38,000",,independent,134
Aravakurichi,IND,20,0,False,Hand cart,Natchimuthu V,Male,92378,Not Specified,54,,,"₹5,566",,independent,134
Aravakurichi,IND,21,0,False,Truck,Praveen S,Male,92379,Master's Degree,27,,,₹8.67 L,,independent,134
Aravakurichi,IND,22,0,False,Sitar,Boopathy S,Male,92380,Bachelor's Degree,33,,,₹9.78 L,,independent,134
Aravakurichi,IND,23,0,False,CCTV Camera,Manikandan T,Male,92381,Bachelor's Degree,35,,,"₹92,791",,independent,134
Aravakurichi,IND,24,0,False,Telephone,Mathiyalagan P,Male,92382,Bachelor's Degree,33,,,₹1.98 L,,independent,134
Aravakurichi,IND,25,0,False,Baby walker,Murugesan R,Male,92383,12th Grade (HSC / +2),34,,,₹1.21 L,,independent,134
Aravakurichi,IND,26,0,False,Batsman,Mohankumar K,Male,92384,12th Grade (HSC / +2),28,,,₹3.06 L,,independent,134
Aravakurichi,IND,27,0,False,Electric pole,Ragupathi S,Male,92385,Master's Degree,39,,,₹6.02 L,,independent,134
Aravakurichi,IND,28,0,False,Grapes,Ramalingam V,Male,92386,10th Grade (SSLC),31,,,₹3.22 L,,independent,134
Aravakurichi,IND,29,0,False,Water melon,Rajasekaran N,Male,92387,Bachelor's Degree,48,,,₹1.03 L,,independent,134
Aravakurichi,IND,30,0,False,Gas Stove,Rajendaran N,Male,92388,10th Grade (SSLC),48,,,₹7.21 L,,independent,134
Karur,NTK,1,0,False,Farmer Carrying Plough,Karuppaiya. R,Male,92389,Not Specified,60,,,₹nan,,ntk,135
Karur,DMK,2,0,False,Rising sun,Aasee.M.Thiagarajan,Male,92390,Bachelor's Degree,64,,,₹6.74 Cr,,spa,135
Karur,AIADMK,3,0,False,Two leaves,M.R.Vijayabhaskar,Male,92391,Not Specified,62,,,₹5.64 Cr,,nda,135
Karur,BSP,4,0,False,Elephant,Jayagopal. P,Male,92392,Diploma / ITI,61,,,₹67.83 L,,others,135
Karur,SMNK,5,0,False,Walking stick,Kalimuthu. V,Male,92393,7th Grade,34,,,"₹52,500",,others,135
Karur,TAVK,6,0,False,Camera,Gunasekaran. K,Male,92394,9th Grade,62,,,₹9.36 L,,others,135
